customer_key,customerName,customerType,nationality
CUST01830,Quý ông Vũ Trần,Individual,Vietnam
CUST01831,Patrick Vaillant,Corporate,France
CUST01832,Quang Quang Hoàng,Corporate,Vietnam
CUST01833,Tùng Mai Nguyễn,VIP,Vietnam
CUST01834,Quý cô Nhật Dương,VIP,Vietnam
CUST01835,Chị Kim Trần,Travel Agency,Vietnam
CUST01836,Bà Bảo Vũ,Corporate,Vietnam
CUST01837,김성현,VIP,Korea
CUST01838,Hương Hoàng,Travel Agency,Vietnam
CUST01839,Sarah Little,Travel Agency,Australia
CUST01840,Khoa Phạm,VIP,Vietnam
CUST01841,Bác Huy Mai,Travel Agency,Vietnam
CUST01842,佐々木 明美,Travel Agency,Japan
CUST01843,Lan Phạm,Individual,Vietnam
CUST01844,Gesche Jacobi Jäckel,VIP,Germany
CUST01845,Samantha Stephens,Individual,Australia
CUST01846,Anna Stone,VIP,Australia
CUST01847,Quang Bảo Vũ,Individual,Vietnam
CUST01848,Dr Neil Griffin,Individual,UK
CUST01849,Joel Torres MD,VIP,Australia
CUST01850,Jerry Simmons,Travel Agency,Australia
CUST01851,Bà Ngọc Trần,VIP,Vietnam
CUST01852,Quý ông Dũng Bùi,VIP,Vietnam
CUST01853,Huy Dương,VIP,Vietnam
CUST01854,Dũng Hoàng Hoàng,Travel Agency,Vietnam
CUST01855,Khoa Hải Vũ,VIP,Vietnam
CUST01856,Hải Trần,Corporate,Vietnam
CUST01857,佐藤 くみ子,VIP,Japan
CUST01858,Thành Dương,Corporate,Vietnam
CUST01859,김민지,Individual,Korea
CUST01860,Lan Dương,VIP,Vietnam
CUST01861,Chị Hà Bùi,Corporate,Vietnam
CUST01862,Hải Bảo Dương,VIP,Vietnam
CUST01863,Hải Đức Nguyễn,Corporate,Vietnam
CUST01864,Aimee Smith-Parker,Corporate,UK
CUST01865,Chị Lan Vũ,Individual,Vietnam
CUST01866,Ngọc Mai,VIP,Vietnam
CUST01867,Ada Warmer-Schuchhardt,Corporate,Germany
CUST01868,Bảo Bùi,Individual,Vietnam
CUST01869,Elliott Parker,VIP,UK
CUST01870,Quý cô Phương Mai,Corporate,Vietnam
CUST01871,Nancy Lucas,VIP,Australia
CUST01872,Shane Wilcox,Travel Agency,Australia
CUST01873,Phillip Powell,Corporate,Australia
CUST01874,Luce Rousseau,Individual,France
CUST01875,이옥순,Individual,Korea
CUST01876,Hạnh Nguyễn,Travel Agency,Vietnam
CUST01877,Quý ông Hưng Mai,Travel Agency,Vietnam
CUST01878,唐柳,Travel Agency,China
CUST01879,Quang Hải Lê,Travel Agency,Vietnam
CUST01880,Dr. Tibor Wulf,Corporate,Germany
CUST01881,Quang Xuân Phạm,VIP,Vietnam
CUST01882,赵莹,Corporate,China
CUST01883,Bà An Đặng,Corporate,Vietnam
CUST01884,Xuân Bùi,Travel Agency,Vietnam
CUST01885,Xuân Hoàng,Individual,Vietnam
CUST01886,Khoa Mai,Individual,Vietnam
CUST01887,Bác Phúc Bùi,Corporate,Vietnam
CUST01888,Quý cô Vi Phạm,Travel Agency,Vietnam
CUST01889,Dr. Claus Sauer,Corporate,Germany
CUST01890,Vi Lê,Corporate,Vietnam
CUST01891,Ông Thành Phạm,Travel Agency,Vietnam
CUST01892,Trung Thế Phạm,Travel Agency,Vietnam
CUST01893,Alex de la Mallet,VIP,France
CUST01894,Chị Thành Nguyễn,Travel Agency,Vietnam
CUST01895,David Delattre,Corporate,France
CUST01896,Laura Hart,Individual,Australia
CUST01897,Bà Thành Dương,Individual,Vietnam
CUST01898,Anh Nhiên Trần,Corporate,Vietnam
CUST01899,Nhật Trí Mai,Individual,Vietnam
CUST01900,Linh Phạm,VIP,Vietnam
CUST01901,김옥순,Travel Agency,Korea
CUST01902,Lâm Đức Bùi,Corporate,Vietnam
CUST01903,Ông Anh Nguyễn,Individual,Vietnam
CUST01904,Melissa Moore,Individual,USA
CUST01905,Tùng Vũ,Travel Agency,Vietnam
CUST01906,Duyên Trần,VIP,Vietnam
CUST01907,Ms Elaine Tyler,Individual,UK
CUST01908,Diana Smith,VIP,UK
CUST01909,Trung Mai Phạm,VIP,Vietnam
CUST01910,Geraldine Shaw,Corporate,UK
CUST01911,Khoa Phạm,Travel Agency,Vietnam
CUST01912,Hương Trần,Travel Agency,Vietnam
CUST01913,Miriam Trupp,VIP,Germany
CUST01914,蒋秀云,Corporate,China
CUST01915,Hải Mai Bảo Vũ,Individual,Vietnam
CUST01916,Bà Ngọc Đặng,Individual,Vietnam
CUST01917,Phương Tấn Dương,Individual,Vietnam
CUST01918,Trung Văn Vũ,Travel Agency,Vietnam
CUST01919,Bà Ánh Bùi,Corporate,Vietnam
CUST01920,Bà Dương Đặng,Travel Agency,Vietnam
CUST01921,Nhật Hải Trần,Individual,Vietnam
CUST01922,Bà Lan Mai,Corporate,Vietnam
CUST01923,Thảo Hoàng,VIP,Vietnam
CUST01924,Vi Nguyễn,Individual,Vietnam
CUST01925,Hương Đặng,Individual,Vietnam
CUST01926,Ông Hoàng Bùi,Individual,Vietnam
CUST01927,박병철,Individual,Korea
CUST01928,Ánh Lê,VIP,Vietnam
CUST01929,Robert Beyer,Corporate,Germany
CUST01930,Phúc Bùi,Individual,Vietnam
CUST01931,Hà Quang Hoàng,Corporate,Vietnam
CUST01932,Mai Đặng,Travel Agency,Vietnam
CUST01933,Bác Nam Hoàng,Corporate,Vietnam
CUST01934,Chị Hạnh Hoàng,VIP,Vietnam
CUST01935,Chị Mai Dương,Individual,Vietnam
CUST01936,Anh Hoàng Vũ,VIP,Vietnam
CUST01937,Dũng Trần,Individual,Vietnam
CUST01938,김아름,VIP,Korea
CUST01939,Patricia Stone,Travel Agency,USA
CUST01940,박상철,Individual,Korea
CUST01941,Quý ông Huy Hoàng,VIP,Vietnam
CUST01942,Chị Lan Nguyễn,Travel Agency,Vietnam
CUST01943,Lan Đặng,VIP,Vietnam
CUST01944,박미영,Corporate,Korea
CUST01945,Phương Trần,Individual,Vietnam
CUST01946,Heidelore Ullmann,VIP,Germany
CUST01947,Quang Tấn Đặng,Individual,Vietnam
CUST01948,Nhật Dương,Individual,Vietnam
CUST01949,Bà Lâm Đặng,Individual,Vietnam
CUST01950,Stéphanie Gilbert,Corporate,France
CUST01951,Bà Kim Mai,Travel Agency,Vietnam
CUST01952,Quý ông Vũ Nguyễn,Individual,Vietnam
CUST01953,Nhiên Thế Mai,Individual,Vietnam
CUST01954,Thảo Phạm,Travel Agency,Vietnam
CUST01955,Thomas Martin,VIP,France
CUST01956,Trung Mai,VIP,Vietnam
CUST01957,Bảo Thế Nguyễn,Corporate,Vietnam
CUST01958,Nhật Trần,Corporate,Vietnam
CUST01959,Yến Mai,Individual,Vietnam
CUST01960,Dũng Tấn Lê,Corporate,Vietnam
CUST01961,Châu Phạm,Corporate,Vietnam
CUST01962,Chị Nhật Lê,Individual,Vietnam
CUST01963,Anh Tùng Dương,Travel Agency,Vietnam
CUST01964,Quang Thị Dương,Travel Agency,Vietnam
CUST01965,山口 治,Travel Agency,Japan
CUST01966,곽하윤,Corporate,Korea
CUST01967,Bà Chi Dương,Individual,Vietnam
CUST01968,Hà Đặng,VIP,Vietnam
CUST01969,Stephen Owens,Travel Agency,Australia
CUST01970,Khoa Phạm,Corporate,Vietnam
CUST01971,Quý cô Hà Mai,VIP,Vietnam
CUST01972,Hưng Tấn Mai,Individual,Vietnam
CUST01973,장지영,Individual,Korea
CUST01974,Hải Hữu Lê,Individual,Vietnam
CUST01975,이경자,Corporate,Korea
CUST01976,Anh Hưng Mai,VIP,Vietnam
CUST01977,Dương Hoàng,Travel Agency,Vietnam
CUST01978,James Crawford,Individual,Australia
CUST01979,Dennis Long,Individual,Australia
CUST01980,Quý ông Nam Đặng,Travel Agency,Vietnam
CUST01981,Chị Hải Đặng,Individual,Vietnam
CUST01982,Anh Trọng Hoàng,Corporate,Vietnam
CUST01983,Bà Yến Phạm,Corporate,Vietnam
CUST01984,Univ.Prof. Eugenie Schmidtke,Travel Agency,Germany
CUST01985,Phương Bùi,Travel Agency,Vietnam
CUST01986,Quang Phạm,Corporate,Vietnam
CUST01987,Zacharie Guibert,Individual,France
CUST01988,Bác Quang Phạm,Travel Agency,Vietnam
CUST01989,Judith Morgan-Atkins,Corporate,UK
CUST01990,Trọng Nguyễn,VIP,Vietnam
CUST01991,Hạnh Thị Bùi,Travel Agency,Vietnam
CUST01992,André Giraud-Deschamps,Travel Agency,France
CUST01993,Ông Quang Phạm,Travel Agency,Vietnam
CUST01994,Chị Hạnh Dương,Corporate,Vietnam
CUST01995,Bà Linh Trần,Individual,Vietnam
CUST01996,Cô Hạnh Phạm,Corporate,Vietnam
CUST01997,马金凤,Corporate,China
CUST01998,Anh Hải Dương,Corporate,Vietnam
CUST01999,Chị Hạnh Hoàng,Individual,Vietnam
CUST02000,Guy Nguyen,Individual,France
CUST02001,Bảo Dương,Corporate,Vietnam
CUST02002,Khoa Bùi,Individual,Vietnam
CUST02003,Mai Nguyễn,Individual,Vietnam
CUST02004,Nhiên Bùi,Corporate,Vietnam
CUST02005,Cô Thành Nguyễn,Travel Agency,Vietnam
CUST02006,Khoa Hữu Trần,Travel Agency,Vietnam
CUST02007,Bà Nhật Đặng,Travel Agency,Vietnam
CUST02008,Ông Quang Hoàng,Individual,Vietnam
CUST02009,山田 翼,VIP,Japan
CUST02010,Chị Vân Dương,Corporate,Vietnam
CUST02011,Chị Lâm Vũ,Individual,Vietnam
CUST02012,An Tấn Phạm,Travel Agency,Vietnam
CUST02013,加藤 陽一,Travel Agency,Japan
CUST02014,송현준,Corporate,Korea
CUST02015,Phương Đặng,Individual,Vietnam
CUST02016,Vũ Thế Mai,Travel Agency,Vietnam
CUST02017,Tú Đặng,Corporate,Vietnam
CUST02018,Lori Hughes,Travel Agency,USA
CUST02019,Duyên Bùi,Travel Agency,Vietnam
CUST02020,Thành Vũ,Individual,Vietnam
CUST02021,Ms Judith West,Travel Agency,UK
CUST02022,Anh Hưng Trần,Corporate,Vietnam
CUST02023,Barbara Robson-Briggs,Corporate,UK
CUST02024,Lâm Hải Trần,VIP,Vietnam
CUST02025,Tú Trí Dương,VIP,Vietnam
CUST02026,蒋健,Travel Agency,China
CUST02027,Chị Hạnh Nguyễn,VIP,Vietnam
CUST02028,Hải Tấn Phạm,VIP,Vietnam
CUST02029,Quang Phạm,Individual,Vietnam
CUST02030,Quý cô Kim Nguyễn,Corporate,Vietnam
CUST02031,Khoa Hải Phạm,Travel Agency,Vietnam
CUST02032,박서준,Individual,Korea
CUST02033,赵建平,VIP,China
CUST02034,Khoa Mai Bảo Vũ,Travel Agency,Vietnam
CUST02035,Kim Dương,Travel Agency,Vietnam
CUST02036,Bà Khoa Bùi,Individual,Vietnam
CUST02037,Stanley Richardson,Travel Agency,UK
CUST02038,An Vũ,Individual,Vietnam
CUST02039,Quý ông Nam Hoàng,VIP,Vietnam
CUST02040,Mary Allan,Travel Agency,UK
CUST02041,Phillip Burton,Individual,UK
CUST02042,Khoa Mai,Corporate,Vietnam
CUST02043,박지민,VIP,Korea
CUST02044,Anh Trần,Travel Agency,Vietnam
CUST02045,Bà Hương Trần,Corporate,Vietnam
CUST02046,Khoa Nguyễn,VIP,Vietnam
CUST02047,Quý cô Phương Phạm,Individual,Vietnam
CUST02048,Maggie-Valérie Nguyen,Individual,France
CUST02049,Thành Hoàng,VIP,Vietnam
CUST02050,Ông Khoa Nguyễn,VIP,Vietnam
CUST02051,Anh Nam Bùi,Corporate,Vietnam
CUST02052,Quý ông Quang Nguyễn,Individual,Vietnam
CUST02053,Bác Anh Vũ,Travel Agency,Vietnam
CUST02054,Kendra Dixon,Individual,USA
CUST02055,Laurent Fischer,Corporate,France
CUST02056,Trung Đặng,Travel Agency,Vietnam
CUST02057,许楠,VIP,China
CUST02058,Quý cô Chi Phạm,Corporate,Vietnam
CUST02059,Vũ Thế Phạm,VIP,Vietnam
CUST02060,Marilyn Olson,Individual,USA
CUST02061,Nhật Lê,Corporate,Vietnam
CUST02062,Susan Wood,Corporate,USA
CUST02063,Thành Phạm,Travel Agency,Vietnam
CUST02064,Dr Raymond Stanley,Corporate,UK
CUST02065,Hoàng Thế Mai,Travel Agency,Vietnam
CUST02066,Bà Ngọc Mai,Corporate,Vietnam
CUST02067,Chị Duyên Mai,Individual,Vietnam
CUST02068,Dương Phạm,Individual,Vietnam
CUST02069,Carla Mercado,Individual,Australia
CUST02070,Catherine Cooke,VIP,Australia
CUST02071,Nhật Trí Nguyễn,Corporate,Vietnam
CUST02072,Bác Trung Dương,Individual,Vietnam
CUST02073,Quý ông Tùng Dương,Individual,Vietnam
CUST02074,Olivier Schneider,Corporate,France
CUST02075,Duyên Trần,Travel Agency,Vietnam
CUST02076,이하윤,Individual,Korea
CUST02077,Cô Ánh Lê,VIP,Vietnam
CUST02078,Thành Nguyễn,VIP,Vietnam
CUST02079,심현정,Corporate,Korea
CUST02080,松本 太一,VIP,Japan
CUST02081,김진우,Corporate,Korea
CUST02082,Ông Anh Mai,Travel Agency,Vietnam
CUST02083,Huy Tấn Bùi,VIP,Vietnam
CUST02084,Thảo Bùi,VIP,Vietnam
CUST02085,马欣,Individual,China
CUST02086,Duyên Lê,Travel Agency,Vietnam
CUST02087,Christopher Lee,Individual,Australia
CUST02088,Dominic Day,Travel Agency,UK
CUST02089,Bảo Phạm,Travel Agency,Vietnam
CUST02090,Hoàng Mai,Individual,Vietnam
CUST02091,石井 京助,VIP,Japan
CUST02092,Diane Marie,Corporate,France
CUST02093,박우진,Individual,Korea
CUST02094,Emily Johnson,Individual,UK
CUST02095,Chị Hồng Phạm,Corporate,Vietnam
CUST02096,Thảo Hoàng,VIP,Vietnam
CUST02097,Ông Dũng Phạm,VIP,Vietnam
CUST02098,Jessica Bryant,Individual,USA
CUST02099,Hải Nguyễn,VIP,Vietnam
CUST02100,Phúc Hoàng Mai,VIP,Vietnam
CUST02101,Bà Duyên Bùi,Travel Agency,Vietnam
CUST02102,Trung Trần,VIP,Vietnam
CUST02103,Vera Albers B.Sc.,Travel Agency,Germany
CUST02104,Hạnh Hải Lê,VIP,Vietnam
CUST02105,최진우,VIP,Korea
CUST02106,Bác Thành Lê,Travel Agency,Vietnam
CUST02107,Hà Vũ,Travel Agency,Vietnam
CUST02108,Lâm Phú Vũ,Individual,Vietnam
CUST02109,Honoré de la Chauveau,Individual,France
CUST02110,Lâm Trí Phạm,Travel Agency,Vietnam
CUST02111,Ông Huy Lê,VIP,Vietnam
CUST02112,Hà Nguyễn,VIP,Vietnam
CUST02113,Bảo Phú Vũ,Corporate,Vietnam
CUST02114,Vanessa Watson,Individual,UK
CUST02115,Dũng Xuân Lê,Travel Agency,Vietnam
CUST02116,Bà Ngọc Phạm,VIP,Vietnam
CUST02117,Charles Williams,VIP,USA
CUST02118,Geneviève-Zoé Loiseau,Individual,France
CUST02119,周秀兰,Travel Agency,China
CUST02120,Chị Lan Trần,Travel Agency,Vietnam
CUST02121,松田 直人,Travel Agency,Japan
CUST02122,Vi Bùi,Travel Agency,Vietnam
CUST02123,Nhật Đức Đặng,Individual,Vietnam
CUST02124,Hà Mai Bảo Phạm,Travel Agency,Vietnam
CUST02125,최서윤,Corporate,Korea
CUST02126,Chị Hải Mai,Corporate,Vietnam
CUST02127,Kim Đức Trần,Travel Agency,Vietnam
CUST02128,鈴木 くみ子,Travel Agency,Japan
CUST02129,Kim Bùi,Corporate,Vietnam
CUST02130,Hưng Tấn Bùi,Individual,Vietnam
CUST02131,Nhật Quang Dương,Individual,Vietnam
CUST02132,Lindsay Thompson,Corporate,Australia
CUST02133,Bác Trọng Lê,Corporate,Vietnam
CUST02134,Bà Hạnh Đặng,Individual,Vietnam
CUST02135,Phúc Hải Trần,VIP,Vietnam
CUST02136,Vũ Thị Nguyễn,VIP,Vietnam
CUST02137,何俊,Corporate,China
CUST02138,Anh Đức Mai,Travel Agency,Vietnam
CUST02139,Anh Trung Nguyễn,Corporate,Vietnam
CUST02140,Anh Xuân Dương,Travel Agency,Vietnam
CUST02141,Thành Thế Bùi,Corporate,Vietnam
CUST02142,Ben Hawkins,Corporate,UK
CUST02143,Dương Vũ,Travel Agency,Vietnam
CUST02144,Trọng Quang Hoàng,Travel Agency,Vietnam
CUST02145,Quý cô Hà Phạm,VIP,Vietnam
CUST02146,Nhiên Hoàng Phạm,VIP,Vietnam
CUST02147,Lâm Thế Phạm,Corporate,Vietnam
CUST02148,石川 学,Travel Agency,Japan
CUST02149,Univ.Prof. Gusti Ullmann B.Sc.,VIP,Germany
CUST02150,Nhiên Quang Mai,Travel Agency,Vietnam
CUST02151,Kevin Coleman,VIP,Australia
CUST02152,Ánh Đặng,VIP,Vietnam
CUST02153,Hoàng Phú Vũ,Travel Agency,Vietnam
CUST02154,Anh Phú Nguyễn,Travel Agency,Vietnam
CUST02155,Stéphanie Meyer,VIP,France
CUST02156,Aimée Bertin Le Boyer,Travel Agency,France
CUST02157,Cô Lan Trần,Corporate,Vietnam
CUST02158,김지아,Individual,Korea
CUST02159,Chị Dương Phạm,Travel Agency,Vietnam
CUST02160,Maureen Green,Corporate,Australia
CUST02161,Cô Phương Bùi,Travel Agency,Vietnam
CUST02162,곽병철,VIP,Korea
CUST02163,Chi Mai,Corporate,Vietnam
CUST02164,Todd Mclaughlin,VIP,USA
CUST02165,강시우,Travel Agency,Korea
CUST02166,Quý cô Ánh Dương,Individual,Vietnam
CUST02167,Chị Nhật Nguyễn,Corporate,Vietnam
CUST02168,An Mai,Travel Agency,Vietnam
CUST02169,Lâm Nguyễn,Corporate,Vietnam
CUST02170,Quý cô Hồng Bùi,Corporate,Vietnam
CUST02171,Vân Trần,VIP,Vietnam
CUST02172,Bà Hương Nguyễn,VIP,Vietnam
CUST02173,Hoàng Lê,Travel Agency,Vietnam
CUST02174,Vũ Mai,Individual,Vietnam
CUST02175,Nathan Lopez,VIP,USA
CUST02176,Tina Heath,Travel Agency,UK
CUST02177,Thảo Phạm,Travel Agency,Vietnam
CUST02178,Cheryl Pearce,Travel Agency,UK
CUST02179,Bảo Bùi,Corporate,Vietnam
CUST02180,Bà Dương Nguyễn,VIP,Vietnam
CUST02181,Phương Hữu Nguyễn,Individual,Vietnam
CUST02182,Nhật Mai Bùi,Individual,Vietnam
CUST02183,Trung Văn Dương,Corporate,Vietnam
CUST02184,Hoàng Dương,Travel Agency,Vietnam
CUST02185,Quý cô Nhật Nguyễn,VIP,Vietnam
CUST02186,Hoàng Quang Phạm,VIP,Vietnam
CUST02187,Phúc Thị Hoàng,Individual,Vietnam
CUST02188,David Hamilton,VIP,Australia
CUST02189,김미숙,Travel Agency,Korea
CUST02190,Yến Hoàng,Corporate,Vietnam
CUST02191,Tùng Đức Đặng,Corporate,Vietnam
CUST02192,Hoàng Đức Trần,Travel Agency,Vietnam
CUST02193,Bà Dương Đặng,Individual,Vietnam
CUST02194,Jasmin Miranda,Individual,Australia
CUST02195,Martin Thompson,Corporate,USA
CUST02196,Thành Xuân Phạm,Travel Agency,Vietnam
CUST02197,Ông Khoa Đặng,Individual,Vietnam
CUST02198,Thành Mai Trần,Corporate,Vietnam
CUST02199,Karen Romero,Corporate,USA
CUST02200,Alan Jones,Corporate,Australia
CUST02201,Thành Nguyễn,Individual,Vietnam
CUST02202,Sherry Copeland,Individual,Australia
CUST02203,Bác Tú Trần,Travel Agency,Vietnam
CUST02204,Vi Dương,Corporate,Vietnam
CUST02205,Nhật Lê,Individual,Vietnam
CUST02206,이서윤,VIP,Korea
CUST02207,Brian Jimenez,Individual,USA
CUST02208,Anh Huy Mai,VIP,Vietnam
CUST02209,Xuân Hoàng,Corporate,Vietnam
CUST02210,山本 春香,VIP,Japan
CUST02211,Timothy Gonzales,Corporate,Australia
CUST02212,鈴木 裕太,Corporate,Japan
CUST02213,Anh Hưng Hoàng,Individual,Vietnam
CUST02214,Lâm Vũ,Corporate,Vietnam
CUST02215,Huy Mai Trần,VIP,Vietnam
CUST02216,Linh Phạm,Individual,Vietnam
CUST02217,Quý cô Hạnh Vũ,Travel Agency,Vietnam
CUST02218,Bác Anh Dương,Corporate,Vietnam
CUST02219,Tú Mai Bảo Phạm,VIP,Vietnam
CUST02220,Bác Hoàng Trần,Corporate,Vietnam
CUST02221,Rhonda Smith,Travel Agency,Australia
CUST02222,Susanne Weiss du Grenier,Individual,France
CUST02223,Khoa Tấn Đặng,Corporate,Vietnam
CUST02224,Bác Hoàng Phạm,Corporate,Vietnam
CUST02225,Vũ Đặng,VIP,Vietnam
CUST02226,Hưng Hữu Nguyễn,Corporate,Vietnam
CUST02227,Hải Đức Bùi,Travel Agency,Vietnam
CUST02228,Linh Phạm,Travel Agency,Vietnam
CUST02229,Laurent Charles,VIP,France
CUST02230,Bà Hà Trần,Travel Agency,Vietnam
CUST02231,Matthew White,Corporate,USA
CUST02232,이지민,Travel Agency,Korea
CUST02233,Paula Carey-Holt,Travel Agency,UK
CUST02234,鈴木 直人,Individual,Japan
CUST02235,Ông Tú Vũ,VIP,Vietnam
CUST02236,Anh Châu Dương,Corporate,Vietnam
CUST02237,Cô Kim Mai,Travel Agency,Vietnam
CUST02238,Quý cô Hồng Vũ,Individual,Vietnam
CUST02239,Ông Hoàng Đặng,Travel Agency,Vietnam
CUST02240,Chị Vân Lê,Individual,Vietnam
CUST02241,高橋 涼平,VIP,Japan
CUST02242,董桂香,Travel Agency,China
CUST02243,Quý ông Huy Phạm,Individual,Vietnam
CUST02244,Hạnh Nguyễn,Individual,Vietnam
CUST02245,Quý ông Minh Đặng,Travel Agency,Vietnam
CUST02246,Bác Nhiên Hoàng,VIP,Vietnam
CUST02247,Tú Phạm,Corporate,Vietnam
CUST02248,左梅,Individual,China
CUST02249,김준혁,VIP,Korea
CUST02250,Trọng Tấn Vũ,Travel Agency,Vietnam
CUST02251,Cô Nhật Đặng,Travel Agency,Vietnam
CUST02252,Bà An Trần,Corporate,Vietnam
CUST02253,Quý cô Lâm Hoàng,Travel Agency,Vietnam
CUST02254,Anh Hải Nguyễn,Corporate,Vietnam
CUST02255,Ông Hoàng Đặng,Corporate,Vietnam
CUST02256,Bà Yến Nguyễn,VIP,Vietnam
CUST02257,Phúc Nguyễn,Corporate,Vietnam
CUST02258,Tùng Văn Nguyễn,Corporate,Vietnam
CUST02259,Thành Hải Hoàng,Individual,Vietnam
CUST02260,Khoa Phú Nguyễn,Individual,Vietnam
CUST02261,Khoa Mai,Travel Agency,Vietnam
CUST02262,Châu Xuân Mai,Corporate,Vietnam
CUST02263,Dennis Barnes,Corporate,USA
CUST02264,Quang Mai Vũ,Individual,Vietnam
CUST02265,韦畅,Corporate,China
CUST02266,Matthieu Laroche de Antoine,Travel Agency,France
CUST02267,高玉英,Corporate,China
CUST02268,Cô Xuân Phạm,Individual,Vietnam
CUST02269,Christopher Simpson,Individual,Australia
CUST02270,이예지,Individual,Korea
CUST02271,Kim Dương,VIP,Vietnam
CUST02272,Cô Hà Trần,Corporate,Vietnam
CUST02273,Khoa Hải Đặng,Corporate,Vietnam
CUST02274,Hoàng Hoàng Lê,Travel Agency,Vietnam
CUST02275,Bảo Hữu Phạm,Corporate,Vietnam
CUST02276,Thành Trí Hoàng,VIP,Vietnam
CUST02277,Claudine Tanguy de la Dufour,VIP,France
CUST02278,Dorothée Grondin du Fleury,Corporate,France
CUST02279,Nam Xuân Phạm,Travel Agency,Vietnam
CUST02280,Châu Tấn Trần,VIP,Vietnam
CUST02281,Quý cô Lan Phạm,VIP,Vietnam
CUST02282,Hải Dương,Individual,Vietnam
CUST02283,Minh Thế Nguyễn,Travel Agency,Vietnam
CUST02284,Quý cô Hải Đặng,Individual,Vietnam
CUST02285,Lâm Nguyễn,VIP,Vietnam
CUST02286,Gerald Sanderson,Individual,UK
CUST02287,An Mai Hoàng,Corporate,Vietnam
CUST02288,Ông Quang Nguyễn,Individual,Vietnam
CUST02289,Hạnh Vũ,Corporate,Vietnam
CUST02290,Gabriel Collin,Individual,France
CUST02291,Trung Xuân Đặng,VIP,Vietnam
CUST02292,Chị Xuân Mai,Individual,Vietnam
CUST02293,Tony Holt,Individual,Australia
CUST02294,Quang Dương,Individual,Vietnam
CUST02295,Quý ông Quang Hoàng,Travel Agency,Vietnam
CUST02296,Thành Quang Đặng,VIP,Vietnam
CUST02297,Vi Bùi,VIP,Vietnam
CUST02298,Sabine Pons-Rossi,Individual,France
CUST02299,Phương Dương,Travel Agency,Vietnam
CUST02300,Chị Ngọc Phạm,Corporate,Vietnam
CUST02301,Hạnh Mai Bảo Trần,Individual,Vietnam
CUST02302,Nhật Bùi,Individual,Vietnam
CUST02303,Phương Mai Mai,VIP,Vietnam
CUST02304,Cô Hải Bùi,Individual,Vietnam
CUST02305,Lan Vũ,Corporate,Vietnam
CUST02306,An Lê,VIP,Vietnam
CUST02307,Cô Hạnh Bùi,Corporate,Vietnam
CUST02308,Dương Vũ,VIP,Vietnam
CUST02309,Phương Mai,Individual,Vietnam
CUST02310,Quý ông Huy Mai,Corporate,Vietnam
CUST02311,Lâm Phạm,Travel Agency,Vietnam
CUST02312,André Guillot,Individual,France
CUST02313,Maria Smith,Corporate,USA
CUST02314,Thành Vũ,VIP,Vietnam
CUST02315,Chị Bảo Nguyễn,Corporate,Vietnam
CUST02316,An Đặng,VIP,Vietnam
CUST02317,Suzanne Preston,VIP,Australia
CUST02318,Quý cô Mai Bùi,Individual,Vietnam
CUST02319,Quý cô Thảo Vũ,Corporate,Vietnam
CUST02320,Alexander Sims,VIP,UK
CUST02321,Phương Dương,VIP,Vietnam
CUST02322,Chị Hải Dương,Corporate,Vietnam
CUST02323,Hồng Hoàng,Travel Agency,Vietnam
CUST02324,Khoa Bảo Đặng,Individual,Vietnam
CUST02325,최현우,Corporate,Korea
CUST02326,Quý ông Hoàng Vũ,Travel Agency,Vietnam
CUST02327,Thành Đặng,VIP,Vietnam
CUST02328,Nam Bùi,Travel Agency,Vietnam
CUST02329,최정수,Corporate,Korea
CUST02330,Matthieu-Marc Delahaye,Travel Agency,France
CUST02331,Molly Navarro,VIP,Australia
CUST02332,Julie Leon,Travel Agency,Australia
CUST02333,Hà Đặng,Corporate,Vietnam
CUST02334,Quý ông Minh Mai,Travel Agency,Vietnam
CUST02335,Yến Dương,Individual,Vietnam
CUST02336,Dr Olivia Begum,Individual,UK
CUST02337,Bác Khoa Bùi,Corporate,Vietnam
CUST02338,Minh Quang Bùi,Corporate,Vietnam
CUST02339,Khoa Bùi,Individual,Vietnam
CUST02340,Quý cô Hải Hoàng,Travel Agency,Vietnam
CUST02341,Hồng Bùi,Individual,Vietnam
CUST02342,Anh Minh Mai,Corporate,Vietnam
CUST02343,松本 裕太,VIP,Japan
CUST02344,Nam Trần,Travel Agency,Vietnam
CUST02345,Phương Mai,Individual,Vietnam
